X;Y;Z
0.020523071;-0.4854126;-0.42001343
0.15942383;-0.31472778;0.15136719
0.6873627;0.4859619;0.09954834
-0.046157837;0.4219818;0.5067291
-0.9219818;-0.07627869;0.8363342
-0.98568726;-0.24726868;-0.08917236
-0.74313354;0.41984558;-0.30563354
-0.18739319;14.709.778;0.09510803
-0.5007324;13.108.826;0.02848816
-0.63038635;0.8749695;0.44444275
-0.47647095;0.42074585;0.54351807
-0.40719604;0.182724;-0.21459961
-0.7429352;0.23165894;-0.568573
-0.42199707;-0.7939606;-0.7063904
0.30143738;-0.28263855;-0.41529846
12.410.431;-0.123550415;-0.33325195
10.577.545;-0.28961182;-0.22625732
0.97850037;-10.237.122;0.53097534
10.099.182;-0.80355835;0.049972534
0.65567017;-0.45187378;-0.3597107
0.35031128;-0.50849915;-0.38233948
0.41046143;-0.53315735;0.095565796
0.72065735;-0.11077881;0.47581482
0.11694336;0.25526428;0.77723694
-0.750824;0.10215759;0.5906677
-0.87387085;-0.123809814;-0.105148315
-0.690155;0.69906616;-0.35403442
-0.51950073;16.938.324;-0.27838135
-0.7991791;14.489.441;-0.16470337
-10.019.379;0.95469666;0.4264679
-10.364.075;0.64920044;0.58651733
0.0647583;0.14830017;-0.13157654
-0.91755676;-0.33966064;-0.32218933
-0.5851288;-0.39253235;-0.65322876
0.38041687;-0.3587036;-0.51065063
0.994339;-0.32279968;-0.06425476
10.914.764;-0.32635498;-0.25482178
10.270.386;-0.9261627;0.19241333
12.462.921;-11.466.827;0.090667725
0.8744507;-0.7214966;-0.26809692
0.26953125;-0.50439453;-0.3708191
0.25968933;-0.3864746;0.10533142
0.71261597;0.30470276;0.22998047
-0.0042266846;0.32247925;0.38160706
-0.8815918;-0.114486694;0.984375
-12.554.626;-0.17430115;0.14987183
-0.97772217;0.27467346;-0.2743988
-0.45329285;15.330.048;0.025115967
-0.6324005;15.818.481;-0.0033416748
-0.51986694;10.759.888;0.18977356
-0.761322;0.6161041;0.43618774
0.20529175;-0.23324585;-0.014251709
-16.226.959;-0.0075531006;-0.25886536
-0.3048706;-0.13690186;-0.1715393
0.120025635;0.08912659;-0.23602295
11.190.338;-0.28128052;-0.16828918
0.7998047;-0.72076416;-0.101623535
0.9055939;-13.145.599;0.18122864
12.345.123;-0.9300232;-0.48506165
0.92803955;-0.90057373;-0.40730286
0.25753784;-10.023.651;-0.5190582
0.10986328;-0.86364746;0.004196167
0.76094055;-0.29226685;0.13546753
0.3734436;0.32502747;0.7305908
-11.082.153;-0.25878906;10.128.326
-1.036.087;-0.3143158;-0.02293396
-0.8765869;0.31799316;-0.22494507
-0.38328552;19.358.826;-0.2315979
-0.5239105;17.060.547;-0.24848938
-0.1921997;0.6929016;0.28862
-0.3917389;0.8309784;0.63949585
-0.8439026;0.3961029;0.24768066
0.17196655;0.06945801;-0.7465668
-13.074.799;-19.142.609;-0.10734558
0.19676208;-0.13386536;-0.62464905
0.8987274;-0.09843445;-0.119140625
10.761.871;-0.1390686;-0.14198303
0.77630615;-12.453.308;0.68281555
0.99476624;-0.8091278;-0.070877075
0.645401;-0.60543823;-0.47779846
0.08253479;-0.75413513;-0.5968628
0.21775818;-0.71528625;-0.033920288
0.63835144;-0.012207031;0.190094
0.024124146;0.4018402;0.6288452
-0.9786072;0.17388916;0.7646332
-0.9973755;0.26246643;0.14816284
-0.8805237;0.6593628;-0.30763245
-0.5569458;17.915.344;-0.09060669
-0.3068695;16.381.378;-0.114715576
-0.10342407;0.97631836;0.22407532
-0.3665161;0.39050293;0.6030884
-0.5780792;0.040374756;0.27178955
0.036972046;-0.2479248;-0.20222473
-12.742.767;-0.27719116;-0.36470032
0.5445709;-0.33483887;-0.43502808
0.4355774;-0.2599945;-0.12547302
0.91752625;-0.25811768;-0.078048706
0.8642731;-10.275.116;0.31666565
0.9450073;-0.9697876;0.26843262
0.87664795;-0.4043579;-0.21096802
0.48173523;0.14730835;-0.1298523
0.1519165;-0.042312622;0.07408142
0.15922546;0.016937256;-0.06587219
-0.08470154;0.22451782;0.3700714
-0.77560425;0.2852478;0.5129242
-0.96047974;-0.14611816;0.19348145
-0.7845459;0.16438293;0.13970947
-0.63578796;13.412.628;-0.09185791
-0.5223541;16.544.952;-0.50190735
-0.2813263;1.289.444;-0.070877075
0.2111969;0.74186707;0.5564575
0.8519592;-0.33035278;0.4340973
0.8228607;-0.08201599;0.11820984
0.1729126;0.027832031;0.07659912
0.18882751;-0.4515381;-0.16488647
0.007980347;-0.1532898;-0.12374878
-0.19084167;0.022613525;-0.21401978
-0.3310547;-0.51397705;0.035980225
0.08729553;-0.22912598;0.5692444
0.5596466;0.10647583;0.013916016
0.47099304;-0.15441895;-0.5140381
0.217453;-0.48423767;-0.37789917
0.27622986;-0.69654846;0.1593628
0.33380127;-0.6372986;0.6358185
-0.31524658;-0.6179962;0.88679504
-0.7305145;-0.39562988;0.5234375
-0.40756226;0.25930786;0.06272888
-0.029067993;0.9844513;0.093322754
-0.10295105;0.9741211;0.038406372
-0.18196106;0.8599701;-0.040420532
-0.09838867;0.71458435;0.20704651
-0.18286133;0.5023346;0.41220093
-0.059646606;0.23287964;-0.22828674
-10.529.327;-0.020645142;0.11680603
-0.31300354;4,12E+02;-0.21012878
0.04675293;-0.27619934;-0.06326294
0.72932434;-0.2548828;-0.19487
0.5454254;-0.76734924;-0.35656738
0.7092743;-0.9300842;0.37832642
0.80067444;-0.7120819;-0.03211975
0.63041687;-0.47383118;-0.4497528
0.37817383;-0.21234131;-0.6471863
0.27822876;-0.5624237;-0.052215576
0.349823;-0.45672607;0.2994995
-0.359787;0.38417053;0.55026245
-0.650589;0.37928772;0.38209534
-0.6859436;0.5213928;-0.42355347
-0.48051453;0.78463745;0.11856079
-0.18734741;12.062.988;-0.1893158
-0.26593018;10.593.567;-0.32086182
-0.034835815;0.7287445;0.2688446
-0.4816742;0.52737427;0.4038849
0.6125641;-0.5166931;-0.3917389
-21.275.024;0.12583923;-0.44161987
0.6424103;-0.7806244;-0.27919006
0.212677;0.034957886;-0.47599792
13.144.684;-0.23074341;-0.37582397
0.5539093;-0.6260071;-0.26646423
0.9075775;-0.89559937;0.5645752
0.7263794;-0.5950775;-0.26901245
0.56951904;-0.39337158;-0.30599976
0.10018921;-0.4658661;-0.42286682
-0.111206055;-0.78256226;0.079208374
0.625473;-0.1444397;0.45620728
0.04724121;0.43778992;10.440.369
-0.8376465;0.04937744;0.7900543
-0.87609863;0.21444702;-0.40957642
-0.46469116;1.166.153;-0.22189331
-1,83E+03;15.397.186;-0.052124023
-0.39450073;0.981369;0.18676758
-0.41261292;0.69129944;0.7322693
-0.7917023;0.8010559;0.296875
0.38316345;-0.17623901;-0.54777527
-17.875.519;-0.39533997;-0.22451782
0.34516907;-0.8067169;-0.61257935
0.24330139;-0.5776367;-0.09152222
0.9291229;-0.37243652;-0.2807312
0.81196594;-0.6957092;-0.3903656
0.7779999;-12.480.621;0.67071533
0.6463928;-10.229.645;-0.16041565
0.32688904;-0.842041;-0.28616333
0.026611328;-0.7897186;-0.22183228
0.5046997;-0.0390625;0.17204285
0.93977356;0.7465515;0.16690063
-0.14476013;0.27671814;0.5802307
-0.8587189;0.07626343;0.4623108
-0.6918335;0.15751648;-0.62802124
-0.5501251;0.6551361;-0.504776
-0.5505676;0.9694977;-0.03779602
-0.6416931;0.7705078;0.3089447
-0.56700134;0.60232544;0.44459534
-0.24151611;0.32885742;-0.10974121
-0.43370056;-0.79130554;-0.6750641
-11.184.692;-10.109.863;-0.68826294
0.4641571;-0.4121399;-0.5326996
1.026.947;0.046432495;-0.33763123
10.726.166;-0.26797485;-0.18540955
0.79122925;-0.9865875;0.24552917
0.68133545;-0.9351959;0.2791443
0.43548584;-0.6023407;-0.21525574
0.09893799;-0.47042847;-0.3217163
0.14387512;-0.28874207;0.018676758
0.6864166;0.15678406;0.29559326
0.37046814;0.39082336;0.654541
-0.53305054;0.60328674;0.8863983
-1.029.892;0.23184204;0.07032776
-0.8251648;0.46092224;-0.23147583
-0.38069153;13.192.902;-0.03715515
-0.3749237;13.341.827;-0.036239624
-0.44985962;10.461.578;0.32678223
-0.59898376;0.90734863;0.396698
0.28526306;0.18508911;-0.262146
-10.545.654;-0.55578613;-0.46995544
-0.4761505;-0.7635193;-0.48239136
0.3652954;-0.1910553;-0.12350464
0.96138;0.17564392;-0.17677307
0.83055115;-0.30274963;-0.11607361
0.8742981;-0.7930603;0.3559723
0.67889404;-0.67585754;-0.18392944
0.3362732;-0.5129242;-0.24072266
-0.05407715;-0.50479126;-0.13366699
0.08151245;-0.6652374;0.2401123
0.70018005;0.03981018;0.44429016
-0.055480957;0.6265564;0.7348633
-0.60876465;0.2612915;0.8278656
-0.9479675;-0.12463379;-0.10971069
-0.46810913;10.786.285;-0.27165222
-0.036117554;15.473.938;-0.2629242
-0.3745575;14.824.677;-0.06765747
-0.7233124;0.82865906;0.29040527
-0.14378357;0.13233948;-0.1040802
-0.3714447;-0.19384766;-0.6498413
-0.26722717;-19.594.727;-0.6709595
-0.085006714;-0.550354;-0.19395447
12.487.946;0.0287323;-0.39141846
0.8717346;0.021194458;-0.33753967
0.8078613;-0.5675049;0.69155884
10.149.078;-0.51797485;0.11164856
0.49142456;-0.3878479;-0.41493225
-0.067352295;-0.32844543;-0.5235901
0.022583008;-0.192276;0.5066223
0.9033356;0.493042;0.43896484
0.17077637;0.15892029;0.3874054
-10.025.787;0.28627014;1.097.168
-0.84487915;-0.12654114;-0.20236206
-0.8829346;0.67196655;-0.57289124
-0.22727966;12.638.245;-0.20584106
-0.44509888;13.101.501;-0.07199097
-0.47683716;0.62384033;0.47099304
-0.7787018;11.996.002;0.62927246
0.049194336;-0.49598694;-0.50712585
-16.698.303;-0.08799744;-0.7888031
0.10601807;-0.80158997;-0.3915558
0.29719543;-0.3941803;-0.63038635
10.624.084;-0.46073914;-0.012130737
10.002.136;-0.35621643;-0.045959473
0.7244568;-12.271.881;0.39982605
0.7420807;-0.83361816;-0.20826721
0.5324249;-0.6329346;-0.157547
0.049194336;-0.6265106;-0.4505005
0.2218628;-0.453125;0.15200806
0.7481842;0.20019531;0.13192749
0.009506226;0.48527527;0.68984985
-0.95596313;0.5084839;0.94215393
-10.552.826;0.3054657;0.07637024
-0.8049774;0.25837708;-0.3105011
-0.4595642;15.915.833;-0.13639832
-0.5630951;14.710.388;-0.13835144
-0.45056152;11.659.088;0.3052826
-0.36460876;0.93229675;0.47683716
-0.27146912;0.27479553;-0.09893799
-0.2955475;-0.3131256;-0.6885376
-0.51828;-11.240.387;-0.4931488
0.40653992;-0.41529846;-0.6294098
1.090.622;-0.63882446;-0.3123169
10.901.489;-0.8865204;0.1497345
10.043.335;-12.533.417;0.3599701
10.462.494;-10.082.855;-0.091415405
0.51971436;-0.8463135;-0.42233276
0.11161804;-0.5866394;-0.42163086
0.31326294;-0.41148376;-0.104904175
0.6647186;0.19470215;0.34214783
0.21583557;0.32757568;0.73391724
-0.66674805;0.10923767;0.7500305
-10.147.247;0.14379883;0.051956177
-0.73825073;0.9327698;-0.48731995
-0.42510986;18.215.485;-0.28907776
-0.5600586;1.413.147;-0.021560669
-0.4512329;0.8698273;0.49534607
-0.63508606;0.7429657;0.55667114
0.006225586;0.36375427;-0.17835999
-0.9596863;-0.8400421;-0.44172668
-0.6734009;-0.720871;-0.37721252
0.5213928;-0.14717102;-0.2640686
0.8510742;-0.02279663;-0.23197937
0.82896423;-0.5866089;0.19329834
0.9004059;-0.92300415;0.2995758
0.8551941;-0.7352295;-0.19897461
0.5274048;-0.5760193;-0.45300293
0.10949707;-0.6737976;-0.28189087
0.28530884;-0.29019165;0.029937744
0.743515;0.39382935;0.26524353
0.15270996;0.37376404;0.6486664
-0.76942444;0.15338135;0.9747925
-10.656.433;0.10714722;-0.07118225
-0.7413788;0.9234772;-0.35324097
-0.4259491;15.479.889;-0.23657227
-0.35742188;13.491.821;-0.20669556
-0.2189331;0.74105835;0.15988159
-0.6320038;0.528595;0.47068787
-0.18185425;-0.3964386;-0.051132202
-0.76290894;0.11077881;-0.24023438
-0.5132904;-0.80104065;-0.82051086
-0.25997925;-0.47827148;-0.9777374
0.94947815;-0.43554688;-0.06285095
0.80300903;0.111328125;-0.47737122
10.377.808;-0.5709076;0.38815308
10.576.935;-0.41197205;0.10379028
0.86660767;-0.29429626;-0.2989502
0.088012695;-0.59043884;-0.49586487
-0.061050415;-0.7908325;-0.11003113
0.4464569;-0.117385864;0.2316742
0.573761;0.34768677;0.4602356
-0.3651886;0.16233826;10.118.713
-0.80966187;0.067977905;0.9187317
-0.9789734;-0.06492615;-0.30807495
-0.40655518;15.198.975;0.083999634
-0.14430237;18.940.582;-0.11734009
-0.1255188;12.085.114;0.041809082
-0.27160645;0.9603424;0.65026855
-0.95910645;0.5703583;0.46795654
0.38858032;0.3421631;-0.19491577
-19.598.236;-0.63087463;-0.20777893
0.9554596;-0.26557922;-0.14251709
0.007537842;-0.07067871;-0.14602661
0.80189514;0.09275818;-0.40977478
0.77534485;-0.8183899;0.44378662
11.398.773;-0.6077881;0.53157043
0.91441345;-0.5442505;-0.5231018
0.5483093;-0.90083313;-0.494812
0.37625122;-0.92993164;-0.00579834
0.5854187;-0.5233917;0.18086243
0.37782288;0.24143982;0.54104614
-0.83084106;-0.1171875;0.74923706
-10.125.122;-0.10736084;0.20727539
-0.8154297;0.06858826;-0.5544739
-0.4113617;10.225.525;-0.12310791
-0.41125488;0.902771;-0.14076233
-0.6255951;0.6054077;-0.0045776367
-0.66101074;0.59780884;0.51911926
-0.17663574;0.53715515;0.3597412
0.17781067;0.29615784;-0.72132874
-11.814.575;-0.772995;-0.54219055
0.53515625;-0.08569336;-0.33320618
0.8873291;-0.112091064;-0.23252869
10.151.215;-0.29397583;-0.1098938
0.8055115;-11.337.891;0.46691895
0.96180725;-0.96873474;0.054473877
0.6373291;-0.5681915;-0.38330078
0.31840515;-0.50512695;-0.18484497
0.33810425;-0.42022705;0.10559082
0.71318054;0.3929596;0.18533325
0.43577576;0.8124237;0.38026428
-0.6333313;0.75357056;0.85975647
-1.068.634;0.28753662;0.32836914
-0.8801727;-0.044265747;-0.41996765
-0.45542908;0.8866577;-0.12171936
-0.30891418;12.273.254;-0.15592957
-0.2693634;11.824.646;-0.046447754
-0.71110535;0.83677673;0.1799469
-0.42529297;0.3283081;0.02986145
-0.95874023;-0.19155884;-0.52293396
-0.7850647;-0.7069397;-0.5617981
0.35733032;-0.5122833;-0.5110016
0.97517395;0.06428528;-0.4838562
11.230.469;-0.019714355;0.061462402
0.8446655;-0.5976105;0.5418854
0.9651642;-0.6585541;0.10697937
0.75790405;-0.7828369;-0.21534729
0.17459106;-0.89941406;-0.2632599
0.021347046;-0.69215393;0.007736206
0.63960266;-0.081588745;0.111328125
0.38198853;0.42617798;0.41464233
-0.73298645;0.44551086;0.83540344
-0.9807129;0.026565552;0.15336609
-0.8369751;0.36405945;-0.2997284
-0.4122162;13.588.562;-0.23318481
-0.5089569;16.101.837;-0.20289612
-0.58651733;10.993.347;0.17752075
-0.77363586;0.8886719;0.6316681
-0.11982727;-0.043060303;-0.08746338
-0.96788025;-0.14570618;-0.62719727
-0.29312134;-0.7558136;-0.46148682
0.058914185;-0.46313477;-0.65730286
1.163.559;-0.40098572;-0.27844238
0.98127747;-0.31863403;-0.29829407
0.9194946;-10.752.258;0.486557
10.948.181;-0.85891724;0.14117432
0.59555054;-0.37702942;-0.23301697
0.2617035;-0.5352173;-0.52297974
0.11300659;-0.4837036;-0.02418518
0.6230469;0.084503174;0.344162
0.30438232;0.47323608;0.5700531
-10.612.946;0.44334412;0.8785248
-10.697.479;0.31622314;0.17802429
-0.9257202;0.3970337;-0.3909607
-0.27108765;16.353.302;-0.04875183
-0.668808;14.702.301;-0.10700989
-0.77227783;0.74742126;0.36427307
-0.613327;0.6328125;0.7186737
-0.16049194;0.022232056;-0.24871826
-0.3849945;-0.01902771;-0.7209778
-0.26116943;-10.476.532;-0.6344147
-0.20762634;-11.443.329;-0.58384705
14.984.741;-0.0693512;-0.059036255
0.80529785;-0.4352417;-0.32447815
0.9077759;-15.700.531;0.7548218
0.9488983;-1.137.497;-0.13874817
0.8221588;-0.7785187;-0.46557617
0.71980286;-0.70202637;-0.77301025
0.1330719;-0.44436646;-0.020019531
0.6568451;0.4656067;0.5310974
10.063.782;12.389.221;0.27207947
-0.25894165;0.05065918;0.7400665
-0.87612915;0.26707458;0.7932434
-0.7243347;-0.13909912;-0.70376587
-0.58039856;0.53608704;-0.5200653
-0.89234924;0.9813385;-0.18296814
-10.237.122;0.6785126;0.15275574
-0.5393982;0.8450775;0.6139984
-0.24996948;0.8898926;0.08457947
0.17634583;-0.1515503;-10.066.986
-17.845.917;-10.886.078;-0.19018555
0.38757324;0.48614502;-0.655365
0.9098358;0.205719;0.3390503
12.865.143;-0.32429504;-0.21206665
0.54081726;-10.061.951;0.30438232
10.117.188;-10.226.593;0.40953064
0.6529846;-0.6263733;-0.1199646
0.333313;-0.10910034;-0.20127869
0.2389679;-0.21131897;-0.07788086
0.45321655;-0.06585693;0.22555542
0.1803894;0.00340271;0.49964905
-0.5319977;0.0056762695;0.9336853
-0.9551239;-0.07601929;0.38017273
-0.8902588;0.509079;-0.3798523
-0.41163635;19.205.627;-0.21130371
-0.4016266;19.306.183;-0.25984192
-0.37139893;16.320.648;0.08982849
-0.550354;13.241.882;0.28863525
-0.2518463;0.44476318;0.013076782
-0.9083557;-0.6018219;-0.24913025
-0.94488525;-0.84706116;-0.35362244
0.5723114;-0.33776855;-0.30911255
0.88916016;-0.23208618;-0.29336548
10.319.214;-0.73124695;-0.16546631
0.9110565;-10.920.258;0.19395447
0.91218567;-0.8352051;-0.05177307
0.44404602;-0.48634338;-0.43450928
0.1811676;-0.35894775;-0.2208252
0.35887146;-0.1053772;-0.055236816
0.63316345;0.109298706;0.22561646
-0.07650757;0.16215515;0.8113556
-0.7102356;0.008514404;0.8599243
-0.9654236;-0.20295715;-0.12968445
-0.7144165;0.7306671;-0.30944824
-0.49876404;13.914.642;-0.14642334
-0.5394745;13.521.729;0.0231781
0.059509277;10.513.153;0.47120667
-0.49298096;11.594.543;0.46406555
-0.4915924;0.5675049;-11.115.723
-0.33702087;-0.48457336;-0.4804077
0.117111206;-0.60372925;0.47309875
0.9908447;0.09599304;-0.6179657
0.9687195;-0.28593445;0.1186676
0.9716034;-0.64341736;0.80555725
0.54145813;-0.30519104;0.027267456
0.32589722;-0.45350647;-0.006072998
0.04966736;-0.606781;-0.13742065
-0.019424438;-0.5533447;-0.03778076
0.50653076;-0.19444275;-0.05393982
0.90597534;0.10942078;0.44122314
-0.26860046;0.044555664;0.81962585
-0.7314911;0.061325073;0.6361542
-0.9289093;-0.2861023;-0.4070282
-0.60591125;0.8030243;-0.29226685
-0.274765;13.897.247;-0.28237915
-0.46769714;10.543.365;-0.16040039
-0.3605194;0.7714844;0.7432251
-0.9614258;0.9337158;0.5868683
13.593.903;0.23399353;-0.640625
-22.962.952;-0.15307617;-0.7794037
0.082901;-11.434.631;-0.585083
0.6717529;-0.2529602;-0.7165375
11.632.538;-0.13807678;-0.15110779
0.81755066;-0.53359985;0.32217407
11.682.281;-11.741.638;0.5986786
0.7398224;-0.85879517;-0.10131836
0.5299072;-0.5796356;-0.041641235
-0.20985413;-0.89378357;-0.63679504
-0.1425476;-0.75457764;0.5338135
0.9503174;0.68377686;0.043807983
0.2046814;0.55207825;0.5272522
-0.91134644;-0.13244629;0.8955536
-0.99287415;-0.13725281;0.19473267
-0.8435364;0.19607544;-0.5980377
-0.18737793;14.564.972;-0.3315735
-0.44198608;15.416.412;-0.19078064
-0.51083374;0.8477783;0.23065186
-0.44535828;0.7763977;0.7369232
-0.65657043;0.44644165;0.27044678
0.38046265;0.17799377;-0.59295654
-16.830.139;-0.5126648;-0.24911499
0.6058197;-0.4099884;-0.4477539
0.7805023;-0.7259979;-0.29431152
0.9899292;-0.23756409;-0.2831726
0.8518677;-12.391.663;0.3368225
10.988.617;-0.7584076;0.2962799
0.61187744;-0.49816895;-0.3673401
0.3353119;-0.25048828;-0.39497375
0.2837677;-0.22795105;-0.076431274
0.52542114;0.2914734;0.1772461
0.4876709;0.71875;0.5924988
-0.43585205;0.59931946;0.82414246
-0.8572235;0.44110107;0.30833435
-0.86091614;0.53048706;-0.4186859
-0.4547577;14.940.186;-0.23368835
-0.42045593;14.754.028;-0.2321167
-0.5145416;10.136.261;0.17373657
-0.56448364;0.7828064;0.5557556
-0.14871216;0.27389526;-0.12081909
-0.37528992;-0.64619446;-0.690567
-12.857.819;-0.9720764;-0.44236755
0.7515869;-0.19400024;-0.42521667
0.85006714;0.03250122;-0.34088135
0.9268036;-0.33128357;-0.012039185
10.180.969;-0.8405762;0.51249695
11.829.071;-0.9289093;0.12994385
0.69506836;-0.5837097;-0.40805054
0.16694641;-0.435318;-0.22753906
0.23243713;-0.21479797;0.20864868
0.5971527;0.5748291;0.37644958
0.08634949;0.679657;0.5882721
-0.66156006;0.4260559;0.7873535
-0.9987335;0.32774353;-0.05958557
-0.7183075;0.5693054;-0.54589844
-0.15693665;10.391.235;-0.23324585
-0.21520996;0.99157715;0.006362915
-0.38487244;0.87072754;0.3519745
-0.93530273;0.8214264;0.5348358
0.3280182;0.23588562;-0.2649994
-0.81918335;-0.7198944;-0.6979065
-0.8937378;-0.9246826;-0.48088074
0.41256714;-0.11869812;-0.49040222
10.297.699;0.09703064;-0.19960022
0.6755066;-0.29078674;0.27664185
0.9432373;-103.125;0.39541626
0.91841125;-0.98139954;-0.07752991
0.6669769;-0.9022217;-0.15837097
0.28103638;-0.90812683;-0.08770752
0.21102905;-0.42900085;0.080459595
0.7128601;0.834198;-0.04472351
0.38415527;0.642807;0.31536865
-0.77845764;0.30410767;0.8509979
-10.336.456;0.19148254;0.33607483
-0.9994812;0.11029053;-0.4645691
-0.7347717;0.9976349;-0.18309021
-0.61154175;14.311.829;-0.18249512
-0.5905762;0.7388153;0.15408325
-0.1572113;0.68917847;0.72135925
-0.74038696;0.6184082;0.4158783
11.382.294;0.1703186;-0.60002136
-1.566.391;-0.5076294;-0.5529938
0.22331238;-0.9372711;-0.75177
0.76782227;-0.06147766;-0.31222534
13.623.657;-0.1496582;-0.09146118
0.9750061;-10.626.068;0.53707886
11.675.262;-13.114.929;0.30566406
0.73062134;-0.99217224;-0.28825378
0.2972107;-0.91474915;-0.2752838
-0.02720642;-0.90185547;-0.13444519
